id,release_date,movie,production_budget,domestic_gross_x,worldwide_gross,profit_ratio,profit,year_x,title,studio,domestic_gross_y,foreign_gross,year_y,total_gross,budget_category
75,2012-06-08,Prometheus,125000000.0,126477084.0,402448265.0,3.21958612,277448265.0,2012,Prometheus,Fox,126500000.0,276900000.0,2012,403400000.0,High
76,2012-08-10,The Bourne Legacy,125000000.0,113203870.0,280355920.0,2.24284736,155355920.0,2012,The Bourne Legacy,Uni.,113200000.0,162900000.0,2012,276100000.0,High
78,2018-07-13,Skyscraper,125000000.0,68420120.0,304115534.0,2.432924272,179115534.0,2018,Skyscraper,Uni.,68400000.0,236400000.0,2018,304800000.0,High
81,2017-01-13,Monster Trucks,125000000.0,33370166.0,61642798.0,0.493142384,-63357202.0,2017,Monster Trucks,Par.,33400000.0,31100000.0,2017,64500000.0,High
86,2016-07-29,Jason Bourne,120000000.0,162192920.0,416168316.0,3.4680693,296168316.0,2016,Jason Bourne,Uni.,162400000.0,253100000.0,2016,415500000.0,High
88,2012-11-21,Life of Pi,120000000.0,124987022.0,620912003.0,5.174266691666666,500912003.0,2012,Life of Pi,Fox,125000000.0,484000000.0,2012,609000000.0,High
92,2013-08-09,Elysium,120000000.0,93050117.0,286192091.0,2.3849340916666666,166192091.0,2013,Elysium,TriS,93100000.0,193100000.0,2013,286200000.0,High
93,2013-04-19,Oblivion,120000000.0,89107235.0,287916633.0,2.399305275,167916633.0,2013,Oblivion,Uni.,89100000.0,197100000.0,2013,286200000.0,High
98,2015-08-07,Fantastic Four,120000000.0,56117548.0,167849187.0,1.398743225,47849187.0,2015,Fantastic Four,Fox,56100000.0,111900000.0,2015,168000000.0,High
85,2005-07-08,Fantastic Four,87500000.0,154696080.0,333132750.0,3.8072314285714284,245632750.0,2005,Fantastic Four,Fox,56100000.0,111900000.0,2015,168000000.0,High
8,2013-07-26,The Wolverine,115000000.0,132556852.0,416456852.0,3.6213639304347827,301456852.0,2013,The Wolverine,Fox,132600000.0,282300000.0,2013,414900000.0,High
13,2010-12-25,Gulliver's Travels,112000000.0,42779261.0,232017848.0,2.0715879285714287,120017848.0,2010,Gulliver's Travels,Fox,42800000.0,194600000.0,2010,237400000.0,High
14,2017-12-15,Ferdinand,111000000.0,84410380.0,289847930.0,2.6112426126126125,178847930.0,2017,Ferdinand,Fox,84400000.0,211700000.0,2017,296100000.0,High
15,2018-05-18,Deadpool 2,110000000.0,324591735.0,786680557.0,7.151641427272727,676680557.0,2018,Deadpool 2,Fox,318500000.0,460500000.0,2018,779000000.0,High
16,2013-10-04,Gravity,110000000.0,274092705.0,693698673.0,6.306351572727273,583698673.0,2013,Gravity,WB,274100000.0,449100000.0,2013,723200000.0,High
19,2015-05-29,San Andreas,110000000.0,155190832.0,456258539.0,4.1478049,346258539.0,2015,San Andreas,WB (NL),155200000.0,318800000.0,2015,474000000.0,High
20,2011-07-29,The Smurfs,110000000.0,142614158.0,563749323.0,5.124993845454545,453749323.0,2011,The Smurfs,Sony,142600000.0,421100000.0,2011,563700000.0,High
22,2015-03-20,The Divergent Series: Insurgent,110000000.0,130179072.0,295075882.0,2.682508018181818,185075882.0,2015,The Divergent Series: Insurgent,LG/S,130199999.0,167100000.0,2015,297299999.0,High
29,2011-01-14,The Green Hornet,110000000.0,98780042.0,229155503.0,2.0832318454545455,119155503.0,2011,The Green Hornet,Sony,98800000.0,129000000.0,2011,227800000.0,High
31,2011-10-07,Real Steel,110000000.0,85463309.0,263880341.0,2.398912190909091,153880341.0,2011,Real Steel,BV,85500000.0,213800000.0,2011,299300000.0,High
32,2010-06-11,The A-Team,110000000.0,77222099.0,177241171.0,1.6112833727272726,67241171.0,2010,The A-Team,Fox,77200000.0,100000000.0,2010,177200000.0,High
33,2013-07-31,The Smurfs 2,110000000.0,71017784.0,348547523.0,3.1686138454545456,238547523.0,2013,The Smurfs 2,Sony,71000000.0,276500000.0,2013,347500000.0,High
34,2016-03-18,The Divergent Series: Allegiant,110000000.0,66184051.0,172022517.0,1.5638410636363635,62022517.0,2016,The Divergent Series: Allegiant,LG/S,66200000.0,113100000.0,2016,179300000.0,High
36,2013-11-01,Ender's Game,110000000.0,61737191.0,127983283.0,1.1634843909090908,17983283.0,2013,Ender's Game,LG/S,61700000.0,63800000.0,2013,125500000.0,High
46,2015-10-02,The Martian,108000000.0,228433663.0,655271443.0,6.067328175925926,547271443.0,2015,The Martian,Fox,228400000.0,401700000.0,2015,630100000.0,High
47,2016-11-23,Allied,106000000.0,40098064.0,119266661.0,1.125157179245283,13266661.0,2016,Allied,Par.,40100000.0,79400000.0,2016,119500000.0,High
52,2016-07-22,Ice Age: Collision Course,105000000.0,64063008.0,402156682.0,3.830063638095238,297156682.0,2016,Ice Age: Collision Course,Fox,64099999.0,344500000.0,2016,408599999.0,High
54,2017-09-22,Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,3.930804769230769,304803696.0,2017,Kingsman: The Golden Circle,Fox,100200000.0,310700000.0,2017,410900000.0,High
58,2018-03-09,A Wrinkle in Time,103000000.0,100478608.0,133401882.0,1.2951639029126214,30401882.0,2018,A Wrinkle in Time,BV,100500000.0,32200000.0,2018,132700000.0,High
62,2018-12-21,Bumblebee,102000000.0,127195589.0,465195589.0,4.5607410686274505,363195589.0,2018,Bumblebee,Par.,127200000.0,340800000.0,2018,468000000.0,High
63,2012-10-26,Cloud Atlas,102000000.0,27108272.0,130673154.0,1.2811093529411766,28673154.0,2012,Cloud Atlas,WB,27100000.0,103400000.0,2012,130500000.0,High
69,2012-12-25,Django Unchained,100000000.0,162805434.0,449948323.0,4.49948323,349948323.0,2012,Django Unchained,Wein.,162800000.0,262600000.0,2012,425400000.0,High
70,2010-12-22,Little Fockers,100000000.0,148438600.0,310650574.0,3.10650574,210650574.0,2010,Little Fockers,Uni.,148400000.0,162200000.0,2010,310600000.0,High
74,2010-08-06,The Other Guys,100000000.0,119219978.0,170936470.0,1.7093647,70936470.0,2010,The Other Guys,Sony,119200000.0,51200000.0,2010,170400000.0,High
76,2013-12-25,The Wolf of Wall Street,100000000.0,116900694.0,389870414.0,3.89870414,289870414.0,2013,The Wolf of Wall Street,Par.,116900000.0,275100000.0,2013,392000000.0,High
77,2013-05-24,Epic,100000000.0,107518682.0,262794441.0,2.62794441,162794441.0,2013,Epic,Fox,107500000.0,160900000.0,2013,268400000.0,High
81,2012-08-17,The Expendables 2,100000000.0,85028192.0,311979256.0,3.11979256,211979256.0,2012,The Expendables 2,LGF,85000000.0,229900000.0,2012,314900000.0,High
85,2010-12-10,The Tourist,100000000.0,67631157.0,278731369.0,2.78731369,178731369.0,2010,The Tourist,Sony,67600000.0,210700000.0,2010,278300000.0,High
90,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,100000000.0,55675313.0,139716717.0,1.39716717,39716717.0,2010,Legend of the Guardians: The Owls of Ga'Hoole,WB,55700000.0,84400000.0,2010,140100000.0,High
96,2014-08-15,The Expendables 3,100000000.0,39322544.0,209461378.0,2.09461378,109461378.0,2014,The Expendables 3,LGF,39300000.0,175300000.0,2014,214600000.0,High
98,2010-03-12,Green Zone,100000000.0,35497337.0,97523020.0,0.9752302,-2476980.0,2010,Green Zone,Uni.,35100000.0,59800000.0,2010,94900000.0,High
99,2017-10-20,Geostorm,100000000.0,33700160.0,220796009.0,2.20796009,120796009.0,2017,Geostorm,WB,33700000.0,187900000.0,2017,221600000.0,High
1,2015-12-11,In the Heart of the Sea,100000000.0,25020758.0,89693309.0,0.89693309,-10306691.0,2015,In the Heart of the Sea,WB,25000000.0,68900000.0,2015,93900000.0,High
2,2014-04-18,Transcendence,100000000.0,23022309.0,103039258.0,1.03039258,3039258.0,2014,Transcendence,WB,23000000.0,80000000.0,2014,103000000.0,High
4,2018-12-14,Mortal Engines,100000000.0,15951040.0,85287417.0,0.85287417,-14712583.0,2018,Mortal Engines,Uni.,16000000.0,67700000.0,2018,83700000.0,High
7,2015-11-06,The Peanuts Movie,99000000.0,130178411.0,250091610.0,2.5261778787878786,151091610.0,2015,The Peanuts Movie,Fox,130199999.0,116100000.0,2015,246299999.0,High
12,2017-05-19,Alien: Covenant,97000000.0,74262031.0,238521247.0,2.4589819278350515,141521247.0,2017,Alien: Covenant,Fox,74300000.0,166600000.0,2017,240900000.0,High
14,2012-07-13,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0,9.26068565263158,784765137.0,2012,Ice Age: Continental Drift,Fox,161300000.0,715900000.0,2012,877200000.0,High
16,2010-05-27,Sex and the City 2,95000000.0,95347692.0,294680778.0,3.1019029263157893,199680778.0,2010,Sex and the City 2,WB (NL),95300000.0,193000000.0,2010,288300000.0,High
18,2012-08-10,The Campaign,95000000.0,86907746.0,104907746.0,1.1042920631578947,9907746.0,2012,The Campaign,WB,86900000.0,18000000.0,2012,104900000.0,High
19,2010-11-12,Unstoppable,95000000.0,81562942.0,165720921.0,1.744430747368421,70720921.0,2010,Unstoppable,Fox,81600000.0,86200000.0,2010,167800000.0,High
24,2015-02-06,Seventh Son,95000000.0,17725785.0,108874967.0,1.1460522842105263,13874967.0,2015,Seventh Son,Uni.,17200000.0,97000000.0,2015,114200000.0,High
29,2015-02-13,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0,4.303848127659575,310561724.0,2015,Kingsman: The Secret Service,Fox,128300000.0,286100000.0,2015,414400000.0,High
31,2011-08-05,Rise of the Planet of the Apes,93000000.0,176760185.0,470986200.0,5.064367741935484,377986200.0,2011,Rise of the Planet of the Apes,Fox,176800000.0,305000000.0,2011,481800000.0,High
34,2013-02-14,A Good Day to Die Hard,92000000.0,67349198.0,304249198.0,3.3070565,212249198.0,2013,A Good Day to Die Hard,Fox,67300000.0,237300000.0,2013,304600000.0,High
37,2013-12-25,The Secret Life of Walter Mitty,91000000.0,58236838.0,187861183.0,2.0644086043956045,96861183.0,2013,The Secret Life of Walter Mitty,Fox,58200000.0,129900000.0,2013,188100000.0,High
38,2017-12-20,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0,10.716624366666666,874496193.0,2017,Jumanji: Welcome to the Jungle,Sony,404500000.0,557600000.0,2017,962100000.0,High
46,2011-04-15,Rio,90000000.0,143619809.0,487519809.0,5.416886766666667,397519809.0,2011,Rio,Fox,143600000.0,341000000.0,2011,484600000.0,High
51,2011-12-20,The Girl with the Dragon Tattoo,90000000.0,102515793.0,239373970.0,2.6597107777777778,149373970.0,2011,The Girl with the Dragon Tattoo,MBox,10100000.0,94300000.0,2010,104400000.0,High
56,2015-12-18,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956.0,2.772421733333333,159517956.0,2015,Alvin and the Chipmunks: The Road Chip,Fox,85900000.0,148900000.0,2015,234800000.0,High
59,2015-07-24,Pixels,90000000.0,78765986.0,244041804.0,2.7115756,154041804.0,2015,Pixels,Sony,78700000.0,166100000.0,2015,244800000.0,High
64,2013-08-07,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0,2.231772822222222,110859554.0,2013,Percy Jackson: Sea of Monsters,Fox,68600000.0,131300000.0,2013,199900000.0,High
66,2016-06-10,Now You See Me 2,90000000.0,65075540.0,328325007.0,3.648055633333333,238325007.0,2016,Now You See Me 2,LG/S,65099999.0,269800000.0,2016,334899999.0,High
70,2018-03-16,Tomb Raider,90000000.0,58250803.0,273477501.0,3.0386389,183477501.0,2018,Tomb Raider,WB,58300000.0,216400000.0,2018,274700000.0,High
79,2010-11-24,The Nutcracker in 3D,90000000.0,195459.0,20466016.0,0.22740017777777777,-69533984.0,2010,The Nutcracker in 3D,Free,195000.0,16000000.0,2010,16195000.0,High
95,2014-03-21,Divergent,85000000.0,150947895.0,276014965.0,3.247234882352941,191014965.0,2014,Divergent,LG/S,150900000.0,137900000.0,2014,288800000.0,High
96,2012-09-28,Hotel Transylvania,85000000.0,148313048.0,378505812.0,4.453009552941176,293505812.0,2012,Hotel Transylvania,Sony,148300000.0,210100000.0,2012,358400000.0,High
99,2012-02-10,Safe House,85000000.0,126181630.0,208542162.0,2.4534372,123542162.0,2012,Safe House,Uni.,126400000.0,81700000.0,2012,208100000.0,High
5,2011-11-04,Tower Heist,85000000.0,78046570.0,150422946.0,1.7696817176470587,65422946.0,2011,Tower Heist,Uni.,78000000.0,74900000.0,2011,152900000.0,High
7,2012-03-30,Mirror Mirror,85000000.0,64935167.0,173613482.0,2.0425115529411766,88613482.0,2012,Mirror Mirror,Rela.,64900000.0,118100000.0,2012,183000000.0,High
14,2011-11-23,Arthur Christmas,85000000.0,46462469.0,149717124.0,1.7613779294117646,64717124.0,2011,Arthur Christmas,Sony,46500000.0,101000000.0,2011,147500000.0,High
17,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,85000000.0,43585753.0,113026383.0,1.3297221529411765,28026383.0,2010,Cats & Dogs: The Revenge of Kitty Galore,WB,43600000.0,68900000.0,2010,112500000.0,High
25,2017-12-20,The Greatest Showman,84000000.0,174340174.0,386665550.0,4.603161309523809,302665550.0,2017,The Greatest Showman,Fox,174300000.0,260700000.0,2017,435000000.0,High
34,2010-08-13,The Expendables,82000000.0,103068524.0,268268174.0,3.2715630975609757,186268174.0,2010,The Expendables,LGF,103100000.0,171400000.0,2010,274500000.0,High
38,2012-03-23,The Hunger Games,80000000.0,408010692.0,677923379.0,8.4740422375,597923379.0,2012,The Hunger Games,LGF,408000000.0,286400000.0,2012,694400000.0,High
39,2011-05-26,The Hangover Part II,80000000.0,254464305.0,586464305.0,7.3308038125,506464305.0,2011,The Hangover Part II,WB,254500000.0,332300000.0,2011,586800000.0,High
42,2015-09-25,Hotel Transylvania 2,80000000.0,169700110.0,469500298.0,5.868753725,389500298.0,2015,Hotel Transylvania 2,Sony,169700000.0,305100000.0,2015,474800000.0,High
48,2013-07-12,Grown Ups 2,80000000.0,133668525.0,247023808.0,3.0877976,167023808.0,2013,Grown Ups 2,Sony,133699999.0,113300000.0,2013,246999999.0,High
49,2011-12-16,Alvin and the Chipmunks: Chipwrecked,80000000.0,133107389.0,349088523.0,4.3636065375,269088523.0,2011,Alvin and the Chipmunks: Chipwrecked,Fox,133100000.0,209600000.0,2011,342700000.0,High
52,2010-02-19,Shutter Island,80000000.0,128012934.0,299461782.0,3.743272275,219461782.0,2010,Shutter Island,Par.,128000000.0,166800000.0,2010,294800000.0,High
58,2011-02-11,Just Go With It,80000000.0,103028109.0,214974953.0,2.6871869125,134974953.0,2011,Just Go With It,Sony,103000000.0,111900000.0,2011,214900000.0,High
62,2010-12-17,Yogi Bear,80000000.0,100246011.0,204774690.0,2.559683625,124774690.0,2010,Yogi Bear,WB,100200000.0,101300000.0,2010,201500000.0,High
64,2010-01-15,The Book of Eli,80000000.0,94835059.0,158750817.0,1.9843852125,78750817.0,2010,The Book of Eli,WB,94800000.0,62300000.0,2010,157100000.0,High
69,2018-09-28,Smallfoot,80000000.0,83240103.0,213691277.0,2.6711409625,133691277.0,2018,Smallfoot,WB,83200000.0,130900000.0,2018,214100000.0,High
71,2011-07-08,Zookeeper,80000000.0,80360866.0,170805525.0,2.1350690625,90805525.0,2011,Zookeeper,Sony,80400000.0,89500000.0,2011,169900000.0,High
89,2001-06-08,Evolution,80000000.0,38311134.0,98341932.0,1.22927415,18341932.0,2001,Evolution,IFC,24800.0,18700000.0,2016,18724800.0,High
93,2013-12-20,Walking with Dinosaurs,80000000.0,36076121.0,123368842.0,1.542110525,43368842.0,2013,Walking with Dinosaurs,Fox,36100000.0,90500000.0,2013,126600000.0,High
96,2015-10-23,The Last Witch Hunter,80000000.0,27367660.0,130818912.0,1.6352364,50818912.0,2015,The Last Witch Hunter,LG/S,27400000.0,119600000.0,2015,147000000.0,High
97,2014-02-21,Pompeii,80000000.0,23169033.0,108469033.0,1.3558629125,28469033.0,2014,Pompeii,TriS,23200000.0,94600000.0,2014,117800000.0,High
2,2010-04-22,Oceans,80000000.0,19422319.0,86787530.0,1.084844125,6787530.0,2010,Oceans,BV,19400000.0,63200000.0,2010,82600000.0,High
10,2012-02-10,Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0,4.027166607594936,239146162.0,2012,Journey 2: The Mysterious Island,WB (NL),103900000.0,231400000.0,2012,335300000.0,High
11,2011-11-11,Jack and Jill,79000000.0,74158157.0,150519217.0,1.9053065443037975,71519217.0,2011,Jack and Jill,Sony,74200000.0,75500000.0,2011,149700000.0,High
13,2013-09-27,Cloudy with a Chance of Meatballs 2,78000000.0,119793567.0,274392649.0,3.517854474358974,196392649.0,2013,Cloudy with a Chance of Meatballs 2,Sony,119800000.0,154500000.0,2013,274300000.0,High
19,2016-02-12,The Little Prince,77500000.0,1311213.0,102028919.0,1.3165021806451613,24528919.0,2016,The Little Prince,EOne,1300000.0,96200000.0,2016,97500000.0,High
21,2018-07-20,The Equalizer 2,77000000.0,102084362.0,190453132.0,2.473417298701299,113453132.0,2018,The Equalizer 2,Sony,102100000.0,88300000.0,2018,190400000.0,High
22,2013-07-03,Despicable Me 2,76000000.0,368065385.0,975216835.0,12.831800460526315,899216835.0,2013,Despicable Me 2,Uni.,368100000.0,602700000.0,2013,970800000.0,High
26,2016-07-08,The Secret Life of Pets,75000000.0,368384330.0,886750534.0,11.823340453333333,811750534.0,2016,The Secret Life of Pets,Uni.,368400000.0,507100000.0,2016,875500000.0,High
29,2016-12-21,Sing,75000000.0,270329045.0,634454789.0,8.459397186666667,559454789.0,2016,Sing,Uni.,270400000.0,363800000.0,2016,634200000.0,High
30,2017-06-30,Despicable Me 3,75000000.0,264624300.0,1034727750.0,13.79637,959727750.0,2017,Despicable Me 3,Uni.,264600000.0,770200000.0,2017,1034800000.0,High
34,2010-06-25,Grown Ups,75000000.0,162001186.0,272223430.0,3.629645733333333,197223430.0,2010,Grown Ups,Sony,162000000.0,109400000.0,2010,271400000.0,High
41,2013-05-31,Now You See Me,75000000.0,117723989.0,342769200.0,4.570256,267769200.0,2013,Now You See Me,LG/S,117700000.0,234000000.0,2013,351700000.0,High
45,2011-11-11,Immortals,75000000.0,83504017.0,211562435.0,2.820832466666667,136562435.0,2011,Immortals,Rela.,83500000.0,143400000.0,2011,226900000.0,High
54,2010-06-04,Killers,75000000.0,47059963.0,95572749.0,1.27430332,20572749.0,2010,Killers,LGF,47100000.0,51100000.0,2010,98200000.0,High
55,2015-08-14,The Man From U.N.C.L.E.,75000000.0,45445109.0,104949584.0,1.3993277866666667,29949584.0,2015,The Man From U.N.C.L.E.,WB,45400000.0,64400000.0,2015,109800000.0,High
62,2011-03-25,Sucker Punch,75000000.0,36392502.0,89758389.0,1.19677852,14758389.0,2011,Sucker Punch,WB,36400000.0,53400000.0,2011,89800000.0,High
64,2016-10-28,Inferno,75000000.0,34343574.0,219519367.0,2.926924893333333,144519367.0,2016,Inferno,Sony,34300000.0,185700000.0,2016,220000000.0,High
73,2015-07-10,Minions,74000000.0,336045770.0,1160336173.0,15.680218554054054,1086336173.0,2015,Minions,Uni.,336000000.0,823400000.0,2015,1159400000.0,High
74,2015-02-06,The SpongeBob Movie: Sponge Out of Water,74000000.0,162994032.0,311013181.0,4.202880824324325,237013181.0,2015,The SpongeBob Movie: Sponge Out of Water,Par.,163000000.0,162200000.0,2015,325200000.0,High
77,2016-05-20,The Angry Birds Movie,73000000.0,107509366.0,352327887.0,4.826409410958904,279327887.0,2016,The Angry Birds Movie,Sony,107500000.0,244800000.0,2016,352300000.0,High
9,2013-03-22,Olympus Has Fallen,70000000.0,98927592.0,172878928.0,2.4696989714285715,102878928.0,2013,Olympus Has Fallen,FD,98900000.0,71300000.0,2013,170200000.0,High
10,2011-03-11,Battle: Los Angeles,70000000.0,83552429.0,213463976.0,3.0494853714285712,143463976.0,2011,Battle: Los Angeles,Sony,83600000.0,128300000.0,2011,211900000.0,High
12,2011-12-25,War Horse,70000000.0,79883359.0,156815529.0,2.2402218428571428,86815529.0,2011,War Horse,BV,79900000.0,97700000.0,2011,177600000.0,High
14,2014-02-07,The Monuments Men,70000000.0,78031620.0,158702748.0,2.2671821142857143,88702748.0,2014,The Monuments Men,Sony,78000000.0,77000000.0,2014,155000000.0,High
15,2016-09-23,Storks,70000000.0,72679278.0,183353431.0,2.6193347285714284,113353431.0,2016,Storks,WB,72700000.0,110700000.0,2016,183400000.0,High
21,2014-10-10,Dracula Untold,70000000.0,55991880.0,220241723.0,3.1463103285714284,150241723.0,2014,Dracula Untold,Uni.,56300000.0,160800000.0,2014,217100000.0,High
25,2011-01-14,The Dilemma,70000000.0,48475290.0,70546865.0,1.0078123571428572,546865.0,2011,The Dilemma,Uni.,48500000.0,21200000.0,2011,69700000.0,High
29,2012-06-15,Rock of Ages,70000000.0,38518613.0,61031932.0,0.8718847428571429,-8968068.0,2012,Rock of Ages,WB (NL),38500000.0,20900000.0,2012,59400000.0,High
36,2016-01-29,The Finest Hours,70000000.0,27569558.0,49252761.0,0.7036108714285715,-20747239.0,2016,The Finest Hours,BV,27600000.0,24500000.0,2016,52100000.0,High
37,2013-10-18,Escape Plan,70000000.0,25135965.0,103735965.0,1.4819423571428572,33735965.0,2013,Escape Plan,LG/S,25100000.0,112200000.0,2013,137300000.0,High
38,2011-09-23,Killer Elite,70000000.0,25124986.0,65409046.0,0.9344149428571429,-4590954.0,2011,Killer Elite,ORF,25100000.0,31300000.0,2011,56400000.0,High
42,2014-01-10,The Legend of Hercules,70000000.0,18848538.0,58953319.0,0.8421902714285714,-11046681.0,2014,The Legend of Hercules,LG/S,18800000.0,42400000.0,2014,61200000.0,High
47,2015-01-16,Blackhat,70000000.0,8005980.0,19665004.0,0.2809286285714286,-50334996.0,2015,Blackhat,Uni.,8000000.0,11600000.0,2015,19600000.0,High
49,2010-05-28,Agora,70000000.0,619423.0,38992292.0,0.5570327428571429,-31007708.0,2010,Agora,NM,619000.0,38400000.0,2010,39019000.0,High
